GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
3/13/2009,20800969,1610612755,1610612741,2008,1610612755,104,0.535,0.786,0.333,27,44,1610612741,101,0.455,0.75,0.45,22,41,1
3/13/2009,20800970,1610612761,1610612765,2008,1610612761,95,0.406,0.75,0.25,21,46,1610612765,99,0.494,0.75,0.545,27,44,0
3/13/2009,20800971,1610612764,1610612753,2008,1610612764,103,0.487,0.864,0.6,21,32,1610612753,112,0.512,0.667,0.353,24,49,0
3/13/2009,20800972,1610612737,1610612754,2008,1610612737,101,0.477,0.909,0.412,24,52,1610612754,87,0.411,0.833,0.3,16,42,1
3/13/2009,20800973,1610612738,1610612763,2008,1610612738,102,0.5,0.826,0.318,26,41,1610612763,92,0.423,0.792,0.438,21,39,1
3/13/2009,20800974,1610612750,1610612752,2008,1610612750,94,0.425,0.8,0.261,15,41,1610612752,102,0.391,0.757,0.261,18,50,0
3/13/2009,20800975,1610612749,1610612740,2008,1610612749,86,0.438,0.857,0.417,23,30,1610612740,95,0.466,0.88,0.333,14,46,0
3/13/2009,20800976,1610612757,1610612751,2008,1610612757,109,0.451,0.867,0.5,18,37,1610612751,100,0.462,0.87,0.571,18,32,1
3/13/2009,20800977,1610612758,1610612739,2008,1610612758,123,0.483,0.833,0.412,18,46,1610612739,126,0.5,0.732,0.357,18,40,0
3/13/2009,20800978,1610612744,1610612742,2008,1610612744,119,0.459,0.774,0.313,23,59,1610612742,110,0.427,0.813,0.333,27,50,1
3/12/2009,20800966,1610612759,1610612747,2008,1610612759,95,0.521,0.5,0.647,22,33,1610612747,102,0.518,0.8,0.444,17,42,0
3/12/2009,20800967,1610612756,1610612739,2008,1610612756,111,0.548,0.789,0.222,22,36,1610612739,119,0.471,0.815,0.515,23,38,0
3/11/2009,20800955,1610612737,1610612762,2008,1610612737,100,0.507,0.636,0.385,21,40,1610612762,93,0.453,0.733,0.308,20,42,1
3/11/2009,20800956,1610612753,1610612741,2008,1610612753,107,0.476,0.75,0.333,24,53,1610612741,79,0.314,0.826,0.333,13,44,1
3/11/2009,20800957,1610612755,1610612761,2008,1610612755,115,0.564,0.733,0.357,24,38,1610612761,106,0.524,0.688,0.529,21,34,1
3/11/2009,20800958,1610612764,1610612740,2008,1610612764,98,0.452,0.941,0.353,28,36,1610612740,109,0.526,0.731,0.417,24,45,0
3/11/2009,20800959,1610612765,1610612752,2008,1610612765,111,0.469,0.833,0.111,26,64,1610612752,116,0.434,0.769,0.313,24,39,0
3/11/2009,20800960,1610612748,1610612738,2008,1610612748,107,0.5,0.818,0.45,21,38,1610612738,99,0.452,0.758,0.5,15,41,1
3/11/2009,20800961,1610612750,1610612763,2008,1610612750,104,0.487,0.857,0.455,23,48,1610612763,79,0.438,0.632,0.25,16,28,1
3/11/2009,20800962,1610612745,1610612747,2008,1610612745,96,0.513,0.867,0.179,17,33,1610612747,102,0.5,0.7,0.182,17,36,0
3/11/2009,20800963,1610612743,1610612760,2008,1610612743,112,0.5,0.742,0.357,33,43,1610612760,99,0.402,0.938,0.231,13,43,1
3/11/2009,20800964,1610612757,1610612742,2008,1610612757,89,0.41,0.85,0.421,19,40,1610612742,93,0.463,0.789,0.25,19,45,0
3/11/2009,20800965,1610612744,1610612751,2008,1610612744,116,0.45,0.813,0.278,22,54,1610612751,112,0.471,0.639,0.391,23,38,1
3/10/2009,20800949,1610612754,1610612762,2008,1610612754,100,0.461,0.952,0.435,17,43,1610612762,112,0.476,0.875,0.5,22,41,0
3/10/2009,20800950,1610612749,1610612752,2008,1610612749,112,0.43,0.806,0.28,24,41,1610612752,120,0.474,0.881,0.36,20,41,0
3/10/2009,20800951,1610612759,1610612766,2008,1610612759,100,0.488,0.75,0.611,24,42,1610612766,86,0.441,0.905,0.583,20,32,1
3/10/2009,20800952,1610612756,1610612742,2008,1610612756,117,0.552,0.625,0.333,28,36,1610612742,122,0.534,0.9,0.37,15,46,0
3/10/2009,20800953,1610612758,1610612760,2008,1610612758,98,0.482,0.786,0.333,23,36,1610612760,99,0.446,0.957,0.25,15,44,0
3/10/2009,20800954,1610612746,1610612739,2008,1610612746,83,0.39,0.8,0.176,20,41,1610612739,87,0.39,0.8,0.15,16,46,0
3/9/2009,20800943,1610612737,1610612740,2008,1610612737,89,0.403,0.708,0.417,17,45,1610612740,79,0.4,1,0.214,19,41,1
3/9/2009,20800944,1610612765,1610612753,2008,1610612765,98,0.44,0.625,0.333,30,41,1610612753,94,0.453,0.829,0.389,18,41,1
3/9/2009,20800945,1610612748,1610612741,2008,1610612748,130,0.462,0.865,0.414,22,40,1610612741,127,0.462,0.811,0.611,13,50,1
3/9/2009,20800946,1610612750,1610612764,2008,1610612750,99,0.435,0.783,0.318,20,42,1610612764,110,0.526,0.743,0.25,17,46,0
3/9/2009,20800947,1610612743,1610612745,2008,1610612743,95,0.381,0.885,0.471,17,46,1610612745,97,0.425,0.571,0.45,19,50,0
3/9/2009,20800948,1610612757,1610612747,2008,1610612757,111,0.482,0.714,0.458,24,46,1610612747,94,0.439,0.875,0.333,22,38,1
3/8/2009,20800937,1610612761,1610612762,2008,1610612761,101,0.487,0.808,0.667,24,44,1610612762,109,0.472,0.75,0.25,27,41,0
3/8/2009,20800936,1610612738,1610612753,2008,1610612738,79,0.395,0.708,0.2,10,44,1610612753,86,0.44,0.75,0.364,17,36,0
3/8/2009,20800938,1610612759,1610612756,2008,1610612759,103,0.5,0.704,0.348,20,43,1610612756,98,0.444,0.769,0.444,19,36,1
3/8/2009,20800939,1610612751,1610612752,2008,1610612751,106,0.5,0.75,0.381,23,33,1610612752,101,0.513,0.625,0.423,26,36,1
3/8/2009,20800940,1610612745,1610612763,2008,1610612745,93,0.474,0.739,0.25,23,50,1610612763,83,0.381,0.762,0.429,16,36,1
3/8/2009,20800941,1610612760,1610612755,2008,1610612760,89,0.479,0.81,0.222,16,41,1610612755,74,0.394,0.6,0.231,9,33,1
3/8/2009,20800942,1610612758,1610612743,2008,1610612758,114,0.513,0.733,0.483,21,39,1610612743,106,0.424,0.732,0.222,13,47,1
3/7/2009,20800927,1610612737,1610612765,2008,1610612737,87,0.429,0.75,0.231,16,43,1610612765,83,0.405,0.778,0.278,17,45,1
3/7/2009,20800928,1610612739,1610612748,2008,1610612739,99,0.493,0.76,0.556,24,40,1610612748,89,0.444,0.933,0.2,22,39,1
3/7/2009,20800929,1610612752,1610612766,2008,1610612752,105,0.442,0.813,0.344,17,33,1610612766,114,0.554,0.875,0.5,24,40,0
3/7/2009,20800930,1610612763,1610612755,2008,1610612763,105,0.564,0.667,0.3,16,40,1610612755,110,0.5,0.633,0.231,17,40,0
3/7/2009,20800931,1610612740,1610612760,2008,1610612740,108,0.538,0.75,0.353,26,44,1610612760,90,0.398,0.905,0.227,15,38,1
3/7/2009,20800932,1610612742,1610612764,2008,1610612742,119,0.544,0.806,0.471,29,35,1610612764,103,0.527,0.81,0.571,22,34,1
3/7/2009,20800933,1610612749,1610612744,2008,1610612749,127,0.474,0.848,0.529,26,40,1610612744,120,0.519,0.789,0.421,25,42,1
3/7/2009,20800934,1610612757,1610612750,2008,1610612757,95,0.449,0.909,0.294,14,45,1610612750,93,0.474,0.941,0.357,15,35,1
3/7/2009,20800935,1610612746,1610612754,2008,1610612746,105,0.494,0.692,0.5,21,44,1610612754,106,0.461,0.842,0.348,24,37,0
3/6/2009,20800917,1610612766,1610612737,2008,1610612766,98,0.539,0.625,0.4,29,40,1610612737,91,0.463,0.727,0.412,17,31,1
3/6/2009,20800918,1610612753,1610612751,2008,1610612753,105,0.427,0.813,0.375,19,48,1610612751,102,0.494,0.773,0.375,19,33,1
3/6/2009,20800919,1610612761,1610612748,2008,1610612761,102,0.506,0.824,0.444,25,32,1610612748,108,0.506,0.8,0.476,22,37,0
3/6/2009,20800920,1610612738,1610612739,2008,1610612738,105,0.542,0.75,0.375,31,36,1610612739,94,0.455,0.711,0.5,17,35,1
3/6/2009,20800921,1610612765,1610612744,2008,1610612765,108,0.473,0.704,0.3,23,54,1610612744,91,0.384,0.846,0.333,16,40,1
3/6/2009,20800922,1610612741,1610612749,2008,1610612741,117,0.487,0.822,0.5,23,44,1610612749,102,0.447,0.773,0.071,20,49,1
3/6/2009,20800923,1610612745,1610612756,2008,1610612745,116,0.488,0.757,0.316,20,43,1610612756,112,0.489,0.667,0.429,21,44,1
3/6/2009,20800924,1610612759,1610612764,2008,1610612759,100,0.52,0.75,0.333,27,43,1610612764,78,0.429,0.63,0.2,12,33,1
3/6/2009,20800925,1610612747,1610612750,2008,1610612747,110,0.488,0.769,0.421,23,41,1610612750,90,0.33,0.813,0.286,25,54,1
3/6/2009,20800926,1610612762,1610612743,2008,1610612762,97,0.427,0.757,0.357,22,44,1610612743,91,0.395,0.694,0.316,11,43,1
3/5/2009,20800915,1610612740,1610612742,2008,1610612740,104,0.56,0.778,0.4,23,41,1610612742,88,0.395,0.885,0.238,12,35,1
3/5/2009,20800916,1610612743,1610612757,2008,1610612743,106,0.531,0.824,0.462,27,35,1610612757,90,0.472,0.64,0.333,16,34,1
3/4/2009,20800905,1610612739,1610612749,2008,1610612739,91,0.419,0.69,0.529,20,41,1610612749,73,0.373,0.929,0.222,19,41,1
3/4/2009,20800906,1610612748,1610612756,2008,1610612748,135,0.571,0.897,0.565,32,40,1610612756,129,0.558,0.655,0.5,23,30,1
3/4/2009,20800907,1610612751,1610612738,2008,1610612751,111,0.494,0.917,0.433,25,26,1610612738,115,0.612,0.833,0.615,26,39,0
3/4/2009,20800908,1610612752,1610612737,2008,1610612752,109,0.465,0.8,0.409,14,38,1610612737,105,0.518,0.722,0.24,21,43,1
3/4/2009,20800909,1610612760,1610612764,2008,1610612760,88,0.5,0.647,0.25,23,41,1610612764,83,0.4,0.8,0.333,14,30,1
3/4/2009,20800910,1610612741,1610612744,2008,1610612741,110,0.453,0.844,0.625,19,54,1610612744,88,0.4,0.846,0.238,13,41,1
3/4/2009,20800911,1610612742,1610612759,2008,1610612742,107,0.536,0.889,0.474,25,35,1610612759,102,0.459,0.773,0.368,16,38,1
3/4/2009,20800912,1610612762,1610612745,2008,1610612762,101,0.5,1,0.308,25,45,1610612745,94,0.425,0.75,0.364,14,31,1
3/4/2009,20800913,1610612757,1610612754,2008,1610612757,107,0.452,0.844,0.333,13,41,1610612754,105,0.518,0.75,0.438,16,43,1
3/4/2009,20800914,1610612746,1610612763,2008,1610612746,95,0.479,0.576,0.3,23,35,1610612763,118,0.561,0.826,0.538,30,34,0
3/3/2009,20800897,1610612766,1610612741,2008,1610612766,96,0.487,0.9,0.308,24,39,1610612741,80,0.39,0.85,0.2,14,40,1
3/3/2009,20800898,1610612753,1610612756,2008,1610612753,111,0.474,0.789,0.333,16,44,1610612756,99,0.444,0.706,0.304,21,43,1
3/3/2009,20800899,1610612765,1610612743,2008,1610612765,100,0.472,0.903,0.286,22,38,1610612743,95,0.446,0.636,0.412,18,35,1
3/3/2009,20800900,1610612749,1610612751,2008,1610612749,95,0.385,0.864,0.261,24,52,1610612751,99,0.429,0.923,0.333,23,42,0
3/3/2009,20800901,1610612750,1610612744,2008,1610612750,94,0.359,0.88,0.24,16,53,1610612744,118,0.457,0.739,0.5,21,50,0
3/3/2009,20800902,1610612745,1610612761,2008,1610612745,107,0.506,0.933,0.389,25,48,1610612761,97,0.427,0.889,0.333,26,42,1
3/3/2009,20800903,1610612758,1610612754,2008,1610612758,109,0.468,0.833,0.467,18,42,1610612754,117,0.473,0.87,0.524,26,42,0
3/3/2009,20800904,1610612747,1610612763,2008,1610612747,99,0.444,0.714,0.25,28,44,1610612763,89,0.41,0.947,0.5,19,45,1
3/2/2009,20800892,1610612755,1610612740,2008,1610612755,91,0.45,0.833,0.25,20,39,1610612740,98,0.438,0.818,0.625,22,50,0
3/2/2009,20800893,1610612764,1610612737,2008,1610612764,89,0.457,0.813,0.286,23,40,1610612737,98,0.521,0.72,0.4,23,35,0
3/2/2009,20800894,1610612748,1610612739,2008,1610612748,100,0.464,0.773,0.278,20,43,1610612739,107,0.487,0.88,0.647,24,38,0
3/2/2009,20800895,1610612760,1610612742,2008,1610612760,96,0.494,0.882,0.385,23,41,1610612742,87,0.425,0.857,0.292,17,34,1
3/2/2009,20800896,1610612746,1610612759,2008,1610612746,78,0.368,0.75,0.333,16,37,1610612759,106,0.478,0.929,0.304,28,52,0
3/1/2009,20800883,1610612738,1610612765,2008,1610612738,95,0.467,0.821,0.143,21,35,1610612765,105,0.485,0.85,0.5,22,31,0
3/1/2009,20800884,1610612756,1610612747,2008,1610612756,118,0.558,0.619,0.333,24,36,1610612747,111,0.447,0.95,0.308,19,43,1
3/1/2009,20800886,1610612751,1610612740,2008,1610612751,96,0.446,0.938,0.292,23,42,1610612740,99,0.4,0.844,0.286,16,46,0
3/1/2009,20800887,1610612754,1610612743,2008,1610612754,100,0.385,0.727,0.385,22,51,1610612743,94,0.362,0.815,0.286,15,54,1
3/1/2009,20800888,1610612750,1610612745,2008,1610612750,94,0.482,0.5,0.474,22,34,1610612745,105,0.533,0.864,0.353,22,38,0
3/1/2009,20800885,1610612737,1610612739,2008,1610612737,87,0.419,0.71,0.3,11,41,1610612739,88,0.446,0.667,0.3,18,40,0
3/1/2009,20800889,1610612757,1610612759,2008,1610612757,102,0.486,0.793,0.368,22,42,1610612759,84,0.442,0.667,0.615,16,35,1
3/1/2009,20800890,1610612742,1610612761,2008,1610612742,109,0.441,0.833,0.304,28,57,1610612761,98,0.374,0.931,0.214,16,45,1
3/1/2009,20800891,1610612744,1610612762,2008,1610612744,104,0.513,0.75,0.421,22,40,1610612762,112,0.462,0.815,0.364,36,43,0
2/28/2009,20800876,1610612755,1610612753,2008,1610612755,100,0.481,0.792,0.556,17,33,1610612753,106,0.474,0.773,0.405,24,34,0
2/28/2009,20800877,1610612748,1610612752,2008,1610612748,120,0.485,0.895,0.318,19,46,1610612752,115,0.481,0.767,0.471,24,40,1
2/28/2009,20800878,1610612763,1610612760,2008,1610612763,92,0.479,0.633,0.333,17,44,1610612760,99,0.407,0.806,0.333,17,42,0
2/28/2009,20800879,1610612741,1610612745,2008,1610612741,105,0.468,0.684,0.286,22,51,1610612745,102,0.476,1,0.357,15,40,1
2/28/2009,20800880,1610612749,1610612764,2008,1610612749,109,0.526,0.8,0.579,30,37,1610612764,93,0.479,0.821,0.2,21,31,1
2/28/2009,20800881,1610612762,1610612758,2008,1610612762,102,0.526,0.625,0.5,31,40,1610612758,89,0.438,0.647,0.421,17,41,1
2/28/2009,20800882,1610612746,1610612766,2008,1610612746,95,0.507,0.8,0.412,23,37,1610612766,100,0.476,0.769,0.526,29,38,0
2/27/2009,20800864,1610612753,1610612765,2008,1610612753,85,0.471,0.682,0.211,16,28,1610612765,93,0.493,0.792,0.286,15,38,0
2/27/2009,20800865,1610612764,1610612741,2008,1610612764,113,0.506,0.786,0.294,21,53,1610612741,90,0.395,0.658,0.278,16,37,1
2/27/2009,20800866,1610612737,1610612748,2008,1610612737,91,0.43,0.769,0.158,17,48,1610612748,83,0.412,0.8,0.217,21,40,1
2/27/2009,20800867,1610612738,1610612754,2008,1610612738,104,0.527,0.696,0.526,31,35,1610612754,99,0.437,0.889,0.389,19,46,1
2/27/2009,20800868,1610612752,1610612755,2008,1610612752,103,0.45,0.875,0.435,16,36,1610612755,108,0.485,0.75,0.273,14,47,0
2/27/2009,20800863,1610612740,1610612749,2008,1610612740,95,0.476,0.647,0.19,26,52,1610612749,94,0.386,0.75,0.393,15,41,1
2/27/2009,20800869,1610612750,1610612757,2008,1610612750,82,0.433,0.826,0.417,17,34,1610612757,102,0.5,0.692,0.444,25,36,0
2/27/2009,20800870,1610612742,1610612760,2008,1610612742,110,0.447,0.815,0.19,28,52,1610612760,108,0.406,0.885,0.438,23,52,1
2/27/2009,20800871,1610612743,1610612747,2008,1610612743,90,0.417,0.75,0.143,17,50,1610612747,79,0.298,0.778,0.095,14,53,1
2/27/2009,20800872,1610612756,1610612761,2008,1610612756,133,0.561,0.8,0.231,31,43,1610612761,113,0.466,0.833,0.375,19,43,1
2/27/2009,20800873,1610612759,1610612739,2008,1610612759,86,0.418,0.8,0.333,23,40,1610612739,97,0.434,0.783,0.333,15,46,0
2/27/2009,20800874,1610612758,1610612746,2008,1610612758,98,0.475,0.786,0.5,21,44,1610612746,86,0.382,0.625,0.348,19,45,1
2/27/2009,20800875,1610612744,1610612766,2008,1610612744,109,0.494,0.808,0.4,20,29,1610612766,112,0.541,0.793,0.529,27,44,0
2/26/2009,20800861,1610612745,1610612739,2008,1610612745,93,0.493,0.833,0.421,25,39,1610612739,74,0.338,0.875,0.353,10,41,1
2/26/2009,20800862,1610612747,1610612756,2008,1610612747,132,0.574,0.75,0.45,38,49,1610612756,106,0.429,0.8,0.32,23,42,1
2/25/2009,20800850,1610612754,1610612763,2008,1610612754,104,0.469,0.85,0.478,16,40,1610612763,99,0.494,0.783,0.333,18,34,1
2/25/2009,20800851,1610612764,1610612755,2008,1610612764,98,0.475,0.889,0.353,18,38,1610612755,106,0.5,0.71,0.462,24,40,0
2/25/2009,20800852,1610612751,1610612741,2008,1610612751,111,0.47,1,0.333,24,44,1610612741,99,0.422,0.846,0.5,19,44,1
2/25/2009,20800853,1610612752,1610612753,2008,1610612752,109,0.414,0.737,0.448,21,42,1610612753,114,0.513,0.763,0.304,15,46,0
2/25/2009,20800854,1610612750,1610612762,2008,1610612750,103,0.463,0.857,0.167,21,40,1610612762,120,0.532,0.868,0.385,28,36,0
2/25/2009,20800855,1610612740,1610612765,2008,1610612740,90,0.425,0.72,0.286,19,51,1610612765,87,0.427,0.833,0.412,22,38,1
2/25/2009,20800856,1610612742,1610612749,2008,1610612742,116,0.534,0.938,0.5,23,51,1610612749,96,0.42,0.714,0.389,21,25,1
2/25/2009,20800857,1610612759,1610612757,2008,1610612759,99,0.538,0.75,0.429,20,41,1610612757,84,0.376,0.882,0.294,12,43,1
2/25/2009,20800858,1610612743,1610612737,2008,1610612743,110,0.506,0.733,0.556,19,43,1610612737,109,0.5,0.923,0.294,19,34,1
2/25/2009,20800859,1610612758,1610612766,2008,1610612758,91,0.397,0.821,0.3,14,42,1610612766,98,0.486,0.773,0.529,20,38,0
2/25/2009,20800860,1610612746,1610612738,2008,1610612746,93,0.446,0.636,0.227,19,39,1610612738,91,0.47,0.688,0.438,20,41,1
2/24/2009,20800842,1610612739,1610612763,2008,1610612739,94,0.431,0.828,0.421,24,42,1610612763,79,0.42,0.545,0.294,26,33,1
2/24/2009,20800843,1610612761,1610612750,2008,1610612761,118,0.535,0.952,0.4,34,39,1610612750,110,0.5,0.842,0.333,28,36,1
2/24/2009,20800844,1610612748,1610612765,2008,1610612748,103,0.5,0.857,0.474,24,44,1610612765,91,0.449,0.714,0.125,17,34,1
2/24/2009,20800845,1610612741,1610612753,2008,1610612741,120,0.565,0.909,0.364,25,44,1610612753,102,0.449,0.722,0.346,18,38,1
2/24/2009,20800846,1610612760,1610612747,2008,1610612760,93,0.418,0.759,0.333,17,45,1610612747,107,0.526,0.783,0.467,21,30,0
2/24/2009,20800847,1610612745,1610612757,2008,1610612745,98,0.439,0.864,0.389,20,43,1610612757,94,0.44,0.714,0.333,14,37,1
2/24/2009,20800848,1610612759,1610612742,2008,1610612759,93,0.463,0.813,0.3,18,47,1610612742,76,0.342,0.76,0.158,10,46,1
2/24/2009,20800849,1610612756,1610612766,2008,1610612756,112,0.526,0.92,0.474,19,37,1610612766,102,0.469,0.667,0.444,20,38,1
2/23/2009,20800836,1610612751,1610612755,2008,1610612751,98,0.466,0.783,0.48,22,33,1610612755,96,0.486,0.622,0.273,21,41,1
2/23/2009,20800837,1610612752,1610612754,2008,1610612752,123,0.438,0.682,0.321,15,51,1610612754,119,0.457,0.735,0.308,16,54,1
2/23/2009,20800838,1610612743,1610612738,2008,1610612743,76,0.347,0.676,0.143,16,38,1610612738,114,0.494,0.857,0.609,28,46,0
2/23/2009,20800839,1610612762,1610612737,2008,1610612762,108,0.5,0.824,0.462,30,43,1610612737,89,0.5,0.565,0.353,14,31,1
2/23/2009,20800840,1610612758,1610612740,2008,1610612758,105,0.481,0.71,0.391,23,35,1610612740,112,0.506,0.719,0.429,25,46,0
2/23/2009,20800841,1610612746,1610612744,2008,1610612746,118,0.511,0.682,0.542,30,47,1610612744,105,0.443,0.808,0.286,23,39,1
2/22/2009,20800827,1610612754,1610612741,2008,1610612754,98,0.4,0.783,0.533,19,49,1610612741,91,0.43,0.68,0.4,19,46,1
2/22/2009,20800828,1610612761,1610612752,2008,1610612761,111,0.512,0.789,0.533,27,50,1610612752,100,0.429,0.706,0.455,25,43,1
2/22/2009,20800829,1610612756,1610612738,2008,1610612756,108,0.5,0.654,0.438,19,26,1610612738,128,0.63,0.7,0.444,17,40,0
2/22/2009,20800830,1610612745,1610612766,2008,1610612745,99,0.5,0.737,0.481,24,38,1610612766,78,0.36,0.833,0.211,15,40,1
2/22/2009,20800831,1610612749,1610612743,2008,1610612749,120,0.459,0.744,0.476,26,31,1610612743,117,0.507,0.833,0.4,21,48,1
2/22/2009,20800832,1610612753,1610612748,2008,1610612753,122,0.547,0.767,0.515,22,53,1610612748,99,0.416,0.95,0.286,14,28,1
2/22/2009,20800833,1610612757,1610612746,2008,1610612757,116,0.522,0.625,0.37,38,56,1610612746,87,0.367,0.677,0.32,17,38,1
2/22/2009,20800834,1610612750,1610612747,2008,1610612750,108,0.5,0.737,0.4,26,35,1610612747,111,0.524,0.741,0.385,32,36,0
2/22/2009,20800835,1610612739,1610612765,2008,1610612739,99,0.455,0.792,0.556,24,45,1610612765,78,0.372,0.692,0.313,21,47,1
2/21/2009,20800822,1610612748,1610612755,2008,1610612748,97,0.514,0.739,0.222,19,38,1610612755,91,0.371,0.84,0.222,13,42,1
2/21/2009,20800823,1610612764,1610612759,2008,1610612764,67,0.333,0.591,0,14,36,1610612759,98,0.5,0.786,0.481,26,47,0
2/21/2009,20800824,1610612742,1610612758,2008,1610612742,116,0.537,0.719,0.385,28,49,1610612758,95,0.434,0.842,0.333,18,33,1
2/21/2009,20800825,1610612762,1610612740,2008,1610612762,102,0.494,0.667,0.571,24,37,1610612740,88,0.457,0.9,0.3,16,38,1
2/21/2009,20800826,1610612744,1610612760,2008,1610612744,133,0.563,0.919,0.474,21,27,1610612760,120,0.523,0.848,0.143,28,44,1
2/20/2009,20800811,1610612766,1610612753,2008,1610612766,80,0.375,0.682,0.385,14,45,1610612753,92,0.425,0.792,0.324,20,42,0
2/20/2009,20800812,1610612752,1610612761,2008,1610612752,127,0.495,0.947,0.436,27,51,1610612761,97,0.409,0.727,0.294,23,45,1
2/20/2009,20800813,1610612763,1610612758,2008,1610612763,106,0.383,0.806,0.294,16,55,1610612758,115,0.466,0.841,0.4,23,38,0
2/20/2009,20800814,1610612750,1610612754,2008,1610612750,105,0.439,0.561,0.435,18,42,1610612754,112,0.482,0.769,0.526,22,46,0
2/20/2009,20800815,1610612751,1610612764,2008,1610612751,96,0.379,0.719,0.241,22,41,1610612764,107,0.471,0.758,0.2,16,54,0
2/20/2009,20800817,1610612745,1610612742,2008,1610612745,93,0.44,0.857,0.474,21,50,1610612742,86,0.395,0.667,0.421,16,38,1
2/20/2009,20800816,1610612741,1610612743,2008,1610612741,116,0.506,0.912,0.455,23,45,1610612743,99,0.453,0.667,0.5,20,36,1
2/20/2009,20800818,1610612749,1610612739,2008,1610612749,103,0.487,0.7,0.421,23,39,1610612739,111,0.507,0.733,0.5,17,33,0
2/20/2009,20800819,1610612756,1610612760,2008,1610612756,140,0.582,0.815,0.545,35,40,1610612760,118,0.458,0.857,0.571,26,47,1
2/20/2009,20800820,1610612757,1610612737,2008,1610612757,108,0.478,0.75,0.348,22,44,1610612737,98,0.474,0.739,0.318,19,36,1
2/20/2009,20800821,1610612747,1610612740,2008,1610612747,115,0.413,0.842,0.333,26,53,1610612740,111,0.457,0.789,0.375,27,49,1
2/19/2009,20800809,1610612765,1610612759,2008,1610612765,79,0.402,0.611,0.167,20,48,1610612759,83,0.408,0.737,0.5,17,46,0
2/19/2009,20800810,1610612762,1610612738,2008,1610612762,90,0.416,0.774,0.2,16,35,1610612738,85,0.437,0.655,0.308,14,43,1
2/18/2009,20800798,1610612766,1610612754,2008,1610612766,103,0.41,0.818,0.381,23,46,1610612754,94,0.418,0.565,0.227,23,49,1
2/18/2009,20800799,1610612761,1610612739,2008,1610612761,76,0.365,0.833,0.267,18,32,1610612739,93,0.58,0.688,0.2,20,48,0
2/18/2009,20800803,1610612755,1610612743,2008,1610612755,89,0.326,0.744,0.308,15,49,1610612743,101,0.487,0.719,0.267,19,43,0
2/18/2009,20800800,1610612748,1610612750,2008,1610612748,104,0.469,0.885,0.25,19,24,1610612750,111,0.536,0.793,0.636,24,49,0
2/18/2009,20800801,1610612749,1610612741,2008,1610612749,104,0.393,0.818,0.333,17,50,1610612741,113,0.462,0.919,0.412,23,38,0
2/18/2009,20800802,1610612740,1610612753,2008,1610612740,117,0.582,0.607,0.5,23,46,1610612753,85,0.371,0.556,0.394,17,35,1
2/18/2009,20800804,1610612742,1610612751,2008,1610612742,113,0.545,0.731,0.714,30,36,1610612751,98,0.475,0.857,0.211,15,35,1
2/18/2009,20800805,1610612757,1610612763,2008,1610612757,94,0.456,0.833,0.368,27,39,1610612763,90,0.435,0.6,0.308,17,42,1
2/18/2009,20800806,1610612758,1610612737,2008,1610612758,100,0.446,0.826,0.318,16,45,1610612737,105,0.42,0.647,0.474,16,49,0
2/18/2009,20800807,1610612744,1610612747,2008,1610612744,121,0.516,0.895,0.421,27,38,1610612747,129,0.5,0.848,0.429,33,43,0
2/18/2009,20800808,1610612746,1610612756,2008,1610612746,119,0.477,0.667,0.478,27,35,1610612756,142,0.589,0.8,0.476,34,47,0
2/17/2009,20800788,1610612754,1610612755,2008,1610612754,100,0.494,0.765,0.294,20,50,1610612755,91,0.385,0.655,0.133,20,45,1
2/17/2009,20800789,1610612753,1610612766,2008,1610612753,107,0.438,0.757,0.375,21,49,1610612766,102,0.463,0.471,0.353,21,51,1
2/17/2009,20800790,1610612764,1610612750,2008,1610612764,111,0.513,0.788,0.333,22,44,1610612750,103,0.407,0.871,0.25,19,40,1
2/17/2009,20800791,1610612765,1610612749,2008,1610612765,86,0.436,0.824,0.286,24,43,1610612749,92,0.405,0.759,0.4,19,41,0
2/17/2009,20800792,1610612752,1610612759,2008,1610612752,112,0.479,0.619,0.321,20,46,1610612759,107,0.43,0.864,0.333,19,48,1
2/17/2009,20800793,1610612760,1610612740,2008,1610612760,98,0.429,0.8,0.261,19,45,1610612740,100,0.494,0.824,0.348,17,41,0
2/17/2009,20800794,1610612745,1610612751,2008,1610612745,114,0.455,0.826,0.517,27,56,1610612751,88,0.4,0.833,0.6,17,30,1
2/17/2009,20800795,1610612756,1610612746,2008,1610612756,140,0.622,0.75,0.286,34,58,1610612746,100,0.434,0.833,0.406,20,21,1
2/17/2009,20800796,1610612762,1610612763,2008,1610612762,117,0.488,0.97,0.357,24,37,1610612763,99,0.467,0.813,0.25,15,41,1
2/17/2009,20800797,1610612747,1610612737,2008,1610612747,96,0.438,0.5,0.333,30,67,1610612737,83,0.369,0.679,0.133,15,39,1
2/12/2009,20800785,1610612741,1610612748,2008,1610612741,93,0.443,0.857,0.125,20,37,1610612748,95,0.487,0.923,0.389,25,36,0
2/12/2009,20800786,1610612742,1610612738,2008,1610612742,92,0.395,0.875,0.412,16,31,1610612738,99,0.486,0.929,0.3,24,50,0
